GeoFIPS.x,GeoName,Region.x,TableName,LineCode,IndustryClassification.x,Description,Unit,2017,2018,2019,2020,2021,2022,GeoFIPS.y,Region.y,ComponentId,ComponentName,IndustryId,IndustryClassification.y,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
22000,Louisiana,5,SAGDP2N,84,...,Federal civilian,Millions of current dollars,4088.7,4326.1,4437.4,4693.1,4806.8,4940.5,22000,5,200,Gross domestic product (GDP) by state,83,...,2259,2347,2446,2677,2714,2870,3067,3167,3192,3164,3210,3402,3474,3563,3544,3573,3444,3497,(NA)
22000,Louisiana,5,SAGDP2N,86,...,State and local,Millions of current dollars,21335.8,22170.7,22674.1,22962.4,23048.2,23723.3,22000,5,200,Gross domestic product (GDP) by state,85,...,11108,11902,12426,12863,13579,14531,15391,16562,17052,17076,17230,18401,19460,20533,21111,20850,20325,19661,(NA)
22000,Louisiana,5,SAGDP2N,87,"11,21",Natural resources and mining,Millions of current dollars,11092.4,12874.7,11815.4,7952.5,12077.4,16026.3,22000,5,200,Gross domestic product (GDP) by state,86,"11, 21",11628,11364,11503,15942,18737,12778,14593,15949,18046,21883,22709,26203,21400,23494,24993,23779,22476,21189,14363
22000,Louisiana,5,SAGDP2N,88,"42,44-45",Trade,Millions of current dollars,29512.5,29925,31045,31515,35002.2,37630.3,22000,5,200,Gross domestic product (GDP) by state,87,"42, 44-45",15140,15757,15761,16072,16737,17370,18165,19310,20613,23173,24219,23892,23076,23767,24344,25550,26484,27008,27699
22000,Louisiana,5,SAGDP2N,89,"22,48-49",Transportation and utilities,Millions of current dollars,13744,14086.2,14868.7,13900.7,16245,18326.9,22000,5,200,Gross domestic product (GDP) by state,88,...,7858,7588,7961,8343,8643,8334,8724,9480,10009,11376,11847,13054,12005,13318,13473,13078,14161,14889,14152
23000,Maine,1,SAGDP2N,1,...,All industry total,Millions of current dollars,63000.6,66216,69298.2,72091.6,78918.4,85801.2,23000,1,200,Gross domestic product (GDP) by state,1,...,30720,32394,34613,37072,38834,40520,42291,44887,46277,48311,49452,49949,50405,51456,51490,52580,53219,55250,57297
23000,Maine,1,SAGDP2N,2,...,Private industries,Millions of current dollars,54615,57596.7,60520.5,62967.4,69368.2,75752.9,23000,1,200,Gross domestic product (GDP) by state,2,...,26407,27957,29914,32045,33504,34874,36309,38580,39699,41442,42331,42548,42897,43832,44026,45088,45648,47352,49206
23000,Maine,1,SAGDP2N,4,111-112,Farms,Millions of current dollars,309.1,307.5,344,286.4,423.9,657.2,23000,1,200,Gross domestic product (GDP) by state,4,111-112,200,270,276,300,290,244,263,301,290,306,318,273,259,323,324,315,329,317,(NA)
23000,Maine,1,SAGDP2N,5,113-115,"Forestry, fishing, and related activities",Millions of current dollars,600.5,575.5,556.2,569.1,572.1,663.2,23000,1,200,Gross domestic product (GDP) by state,5,113-115,405,485,533,597,578,545,563,508,495,535,463,434,432,478,503,505,490,549,(NA)
23000,Maine,1,SAGDP2N,7,211,Oil and gas extraction,Millions of current dollars,0,0,0,0,0,0,23000,1,200,Gross domestic product (GDP) by state,7,211,(L),0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,(NA)
23000,Maine,1,SAGDP2N,9,213,Support activities for mining,Millions of current dollars,NA,1.3,0.3,0,0,0,23000,1,200,Gross domestic product (GDP) by state,9,213,1,(L),(L),(L),(L),(L),(L),(L),0,0,0,(L),(L),1,1,1,1,2,(NA)
23000,Maine,1,SAGDP2N,10,22,Utilities,Millions of current dollars,992.2,1000.5,1018.7,1084.1,1206.1,1474,23000,1,200,Gross domestic product (GDP) by state,10,22,805,702,742,648,787,712,681,729,757,879,935,900,909,941,899,854,890,947,945
23000,Maine,1,SAGDP2N,11,23,Construction,Millions of current dollars,2208.6,2322.2,2467,2526.4,2751.6,2990.7,23000,1,200,Gross domestic product (GDP) by state,11,23,1218,1435,1676,1853,2012,2049,2232,2443,2503,2517,2462,2312,2308,2213,2125,2087,2010,2127,2235
23000,Maine,1,SAGDP2N,12,31-33,Manufacturing,Millions of current dollars,5933.7,6176.6,6417.3,6918.5,7365.2,7977,23000,1,200,Gross domestic product (GDP) by state,12,31-33,4554,4429,4872,5325,4711,4552,4575,4964,5127,5252,5484,5430,5439,5527,5285,5443,5346,5481,5578
23000,Maine,1,SAGDP2N,13,"321,327-339",Durable goods manufacturing,Millions of current dollars,2913.2,3139.9,3154.9,3293.7,3707.3,4054.2,23000,1,200,Gross domestic product (GDP) by state,13,...,1939,1824,2063,2344,2183,2108,2220,2522,2597,2519,2530,2481,2500,2628,2541,2380,2633,2749,2880
23000,Maine,1,SAGDP2N,18,333,Machinery manufacturing,Millions of current dollars,206.4,229,277.4,243.2,238.3,271.5,23000,1,200,Gross domestic product (GDP) by state,18,333,174,143,168,171,173,164,153,207,185,178,163,168,170,188,212,170,200,191,(NA)
23000,Maine,1,SAGDP2N,21,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",Millions of current dollars,76.4,84.5,94.7,92.4,96.2,112.1,23000,1,200,Gross domestic product (GDP) by state,21,3361-3363,40,49,53,64,72,75,79,80,71,62,52,41,20,26,23,30,33,37,(NA)
23000,Maine,1,SAGDP2N,22,"3364-3466,3369",Other transportation equipment manufacturing,Millions of current dollars,1007.1,1050.9,1072.6,1123.9,1300.5,1523.7,23000,1,200,Gross domestic product (GDP) by state,22,"3364-3366, 3369",403,459,507,527,551,546,643,659,720,750,825,762,735,794,764,727,719,769,(NA)
23000,Maine,1,SAGDP2N,24,339,Miscellaneous manufacturing,Millions of current dollars,160.6,186.6,185.6,166.4,262.3,267.7,23000,1,200,Gross domestic product (GDP) by state,24,339,77,79,66,79,73,104,86,71,89,99,93,117,193,147,110,129,113,130,(NA)
23000,Maine,1,SAGDP2N,25,"311-316,322-326",Nondurable goods manufacturing,Millions of current dollars,3020.5,3036.7,3262.3,3624.8,3657.9,3922.9,23000,1,200,Gross domestic product (GDP) by state,25,...,2615,2605,2809,2981,2528,2444,2355,2442,2530,2733,2953,2949,2939,2898,2744,3064,2713,2733,2698
23000,Maine,1,SAGDP2N,27,313-314,Textile mills and textile product mills,Millions of current dollars,121.9,97.2,106.4,108.8,113.3,114.7,23000,1,200,Gross domestic product (GDP) by state,27,313-314,224,180,186,190,136,138,115,141,115,101,100,103,78,69,63,75,86,97,(NA)
23000,Maine,1,SAGDP2N,30,323,Printing and related support activities,Millions of current dollars,105.1,149,102.7,94.8,112.2,148.8,23000,1,200,Gross domestic product (GDP) by state,30,323,92,99,103,103,106,111,122,114,127,126,140,127,110,92,84,99,92,93,(NA)
23000,Maine,1,SAGDP2N,31,324,Petroleum and coal products manufacturing,Millions of current dollars,86.2,88.7,102.1,87.9,109.6,164.9,23000,1,200,Gross domestic product (GDP) by state,31,324,18,28,26,34,45,63,98,94,92,84,101,143,110,142,130,115,78,114,(NA)
23000,Maine,1,SAGDP2N,33,326,Plastics and rubber products manufacturing,Millions of current dollars,238,215,269,257.6,251.5,307.7,23000,1,200,Gross domestic product (GDP) by state,33,326,166,180,268,242,212,141,149,237,237,226,244,228,229,228,230,229,209,203,(NA)
23000,Maine,1,SAGDP2N,34,42,Wholesale trade,Millions of current dollars,3420.1,3560.8,3725.4,3808.6,4196.8,4402,23000,1,200,Gross domestic product (GDP) by state,34,42,1668,1784,1851,1948,2033,2084,2246,2438,2489,2648,2713,2690,2585,2695,2729,2890,2972,3081,3236
23000,Maine,1,SAGDP2N,35,44-45,Retail trade,Millions of current dollars,5347.9,5561.6,5851.4,6335.9,7276.2,7937.7,23000,1,200,Gross domestic product (GDP) by state,35,44-45,2912,3241,3318,3516,3726,3907,4141,4302,4398,4489,4356,4310,4290,4346,4325,4377,4493,4670,4851
23000,Maine,1,SAGDP2N,36,48-49,Transportation and warehousing,Millions of current dollars,1458.6,1476.8,1514.2,1486.4,1731.7,1936.5,23000,1,200,Gross domestic product (GDP) by state,36,48-49,800,831,847,876,849,859,911,975,1044,1178,1170,1188,1166,1197,1175,1183,1219,1259,1288
23000,Maine,1,SAGDP2N,37,481,Air transportation,Millions of current dollars,86.6,101.9,98.9,24,69.6,111.7,23000,1,200,Gross domestic product (GDP) by state,37,481,39,43,41,35,18,27,37,41,44,48,46,48,54,58,50,45,49,51,(NA)
23000,Maine,1,SAGDP2N,38,482,Rail transportation,Millions of current dollars,62.4,64.5,71.4,80.1,79.8,80,23000,1,200,Gross domestic product (GDP) by state,38,482,50,55,56,58,51,38,38,41,44,47,48,48,36,35,39,49,54,56,(NA)
23000,Maine,1,SAGDP2N,39,483,Water transportation,Millions of current dollars,6.7,9.8,10.4,9.8,12.6,16.4,23000,1,200,Gross domestic product (GDP) by state,39,483,11,13,12,17,16,14,17,16,14,19,20,20,19,17,14,11,12,10,(NA)
23000,Maine,1,SAGDP2N,40,484,Truck transportation,Millions of current dollars,617.2,633.9,637,651.7,755.7,824.8,23000,1,200,Gross domestic product (GDP) by state,40,484,330,361,383,409,416,415,431,450,483,510,497,483,463,472,482,486,487,506,(NA)
23000,Maine,1,SAGDP2N,41,485,Transit and ground passenger transportation,Millions of current dollars,118.3,120.4,118.9,94.3,112.3,127.9,23000,1,200,Gross domestic product (GDP) by state,41,485,56,57,56,53,54,58,63,66,76,80,77,76,82,89,89,89,95,100,(NA)
23000,Maine,1,SAGDP2N,42,486,Pipeline transportation,Millions of current dollars,21.6,22.5,22.1,24.4,26.6,28.2,23000,1,200,Gross domestic product (GDP) by state,42,486,23,40,36,26,7,9,13,14,15,15,17,26,30,36,24,25,26,24,(NA)
23000,Maine,1,SAGDP2N,43,"487-488,492",Other transportation and support activities,Millions of current dollars,280.7,296.4,328.1,383,451.5,491.2,23000,1,200,Gross domestic product (GDP) by state,43,"487-488, 492",174,158,158,167,184,198,211,229,241,250,233,253,255,266,255,255,265,272,(NA)
23000,Maine,1,SAGDP2N,44,493,Warehousing and storage,Millions of current dollars,265.1,227.4,227.3,219.1,223.7,256.4,23000,1,200,Gross domestic product (GDP) by state,44,493,117,105,103,111,104,101,101,117,127,210,232,233,228,222,223,225,230,242,(NA)
23000,Maine,1,SAGDP2N,45,51,Information,Millions of current dollars,1117,1216.9,1289.5,1256.4,1434.7,1555.1,23000,1,200,Gross domestic product (GDP) by state,45,51,916,1003,1068,990,1054,1183,1249,1296,1340,1321,1278,1239,1194,1214,1080,1008,1034,985,1053
23000,Maine,1,SAGDP2N,47,512,Motion picture and sound recording industries,Millions of current dollars,55.9,52.8,60.5,62.3,79.3,101.5,23000,1,200,Gross domestic product (GDP) by state,47,512,29,32,59,57,68,76,91,87,78,90,81,64,79,56,49,49,54,52,(NA)
23000,Maine,1,SAGDP2N,50,"52,53","Finance, insurance, real estate, rental, and leasing",Millions of current dollars,13422.7,14359.5,15096.2,17064.9,17686,18929.7,23000,1,200,Gross domestic product (GDP) by state,50,"52, 53",5722,6025,6371,6816,7599,8101,8365,8764,9034,9284,9586,9464,9924,10288,10660,10953,10961,11434,11779
23000,Maine,1,SAGDP2N,51,52,Finance and insurance,Millions of current dollars,4215.6,4454,4671.2,5276,5406,5618.9,23000,1,200,Gross domestic product (GDP) by state,51,52,1758,1957,2104,2312,2506,2492,2549,2656,2807,2795,2838,2717,2754,2833,2943,3052,3075,3142,3232
23000,Maine,1,SAGDP2N,54,524,Insurance carriers and related activities,Millions of current dollars,2312.5,2229.8,2389.6,2647.4,2477.2,2760.1,23000,1,200,Gross domestic product (GDP) by state,54,524,1006,1115,1144,1221,1245,1154,1181,1323,1407,1389,1519,1453,1481,1524,1547,1547,1571,1780,(NA)
23000,Maine,1,SAGDP2N,55,525,"Funds, trusts, and other financial vehicles",Millions of current dollars,5.9,2.6,5.5,5.3,34.3,32,23000,1,200,Gross domestic product (GDP) by state,55,525,3,3,3,3,3,2,4,10,17,11,29,34,29,43,4,6,65,27,(NA)
23000,Maine,1,SAGDP2N,56,53,Real estate and rental and leasing,Millions of current dollars,9207.1,9905.5,10425,11788.9,12280,13310.8,23000,1,200,Gross domestic product (GDP) by state,56,53,3963,4067,4267,4503,5094,5609,5816,6108,6227,6489,6748,6747,7169,7455,7717,7901,7886,8292,8547
23000,Maine,1,SAGDP2N,57,531,Real estate,Millions of current dollars,8772.6,9463.4,9970.7,11299.6,11728.8,12658.7,23000,1,200,Gross domestic product (GDP) by state,57,531,3692,3792,3939,4112,4663,5132,5336,5633,5745,5904,6221,6218,6686,7035,7329,7488,7443,7854,(NA)
23000,Maine,1,SAGDP2N,59,"54,55,56",Professional and business services,Millions of current dollars,6427.8,6979.3,7394.5,7655.2,8805.6,9785.3,23000,1,200,Gross domestic product (GDP) by state,59,"54, 55, 56",2135,2321,2506,2871,3134,3336,3436,3632,3727,4007,4343,4808,4622,4716,4838,4975,5129,5446,5768
23000,Maine,1,SAGDP2N,60,54,"Professional, scientific, and technical services",Millions of current dollars,3383.8,3690.1,3911.4,4024.4,4519.9,4980.5,23000,1,200,Gross domestic product (GDP) by state,60,54,1287,1273,1399,1572,1730,1881,1948,2067,2175,2264,2367,2617,2526,2510,2570,2624,2687,2777,2946
23000,Maine,1,SAGDP2N,61,5411,Legal services,Millions of current dollars,633.4,654.7,692,700,779.9,792.3,23000,1,200,Gross domestic product (GDP) by state,61,5411,324,315,333,351,376,405,446,498,504,522,531,572,544,508,529,523,528,544,(NA)
23000,Maine,1,SAGDP2N,62,5415,Computer systems design and related services,Millions of current dollars,701.4,846.1,823.2,908.1,981.9,1052,23000,1,200,Gross domestic product (GDP) by state,62,5415,100,121,145,196,216,191,206,214,246,262,277,293,322,323,337,379,420,469,(NA)
23000,Maine,1,SAGDP2N,63,"5412-5414,5416-5419","Miscellaneous professional, scientific, and technical services",Millions of current dollars,2048.9,2189.4,2396.2,2416.3,2758.1,3136.1,23000,1,200,Gross domestic product (GDP) by state,63,"5412-5414, 5416-5419",863,837,921,1025,1138,1285,1296,1355,1425,1480,1558,1752,1660,1679,1704,1722,1738,1763,(NA)
23000,Maine,1,SAGDP2N,64,55,Management of companies and enterprises,Millions of current dollars,1159.2,1281.8,1461.4,1513.4,2048.2,2196.7,23000,1,200,Gross domestic product (GDP) by state,64,55,280,401,410,474,494,527,510,600,520,632,680,771,678,722,743,817,814,959,992
23000,Maine,1,SAGDP2N,66,561,Administrative and support services,Millions of current dollars,1669.6,1770.2,1783.2,1844.6,1952,2297.2,23000,1,200,Gross domestic product (GDP) by state,66,561,499,568,608,724,798,809,853,842,907,998,1169,1295,1295,1313,1383,1386,1473,1546,(NA)
23000,Maine,1,SAGDP2N,67,562,Waste management and remediation services,Millions of current dollars,215.2,237.3,238.6,272.7,285.5,311,23000,1,200,Gross domestic product (GDP) by state,67,562,69,80,88,101,112,120,126,123,125,113,126,126,123,172,142,148,156,163,(NA)
23000,Maine,1,SAGDP2N,68,"61,62","Educational services, health care, and social assistance",Millions of current dollars,8437.8,8772.6,9318.8,9553.2,10091,10575.5,23000,1,200,Gross domestic product (GDP) by state,68,"61, 62",3037,3214,3488,3749,4153,4500,4793,5211,5402,5823,6020,6358,6633,6638,6773,6958,7026,7136,7473
23000,Maine,1,SAGDP2N,69,61,Educational services,Millions of current dollars,1006.3,1069,1164.1,1092.6,1137.6,1241.8,23000,1,200,Gross domestic product (GDP) by state,69,61,319,321,349,358,378,411,450,484,494,537,593,611,653,675,700,732,746,794,823
23000,Maine,1,SAGDP2N,70,62,Health care and social assistance,Millions of current dollars,7431.5,7703.6,8154.8,8460.6,8953.4,9333.7,23000,1,200,Gross domestic product (GDP) by state,70,62,2719,2892,3139,3390,3775,4089,4343,4727,4908,5287,5427,5747,5981,5962,6072,6226,6281,6342,6650
23000,Maine,1,SAGDP2N,71,621,Ambulatory health care services,Millions of current dollars,2602.9,2766.8,2949.4,2981.8,3332.2,3482.2,23000,1,200,Gross domestic product (GDP) by state,71,621,1113,1198,1280,1369,1516,1610,1643,1739,1794,1924,1996,2075,2125,2097,2086,2119,2147,2175,(NA)
23000,Maine,1,SAGDP2N,74,624,Social assistance,Millions of current dollars,694.1,749.6,815,845.2,902.2,970.6,23000,1,200,Gross domestic product (GDP) by state,73,624,266,290,337,385,445,482,528,573,625,657,628,658,641,634,621,621,631,633,(NA)
23000,Maine,1,SAGDP2N,75,"71,72","Arts, entertainment, recreation, accommodation, and food services",Millions of current dollars,3476.9,3724.5,3910.3,2801.3,4072.1,4975.6,23000,1,200,Gross domestic product (GDP) by state,74,"71, 72",1205,1307,1411,1540,1603,1736,1804,1912,1949,2035,2062,2003,1993,2094,2140,2338,2510,2639,2776
23000,Maine,1,SAGDP2N,76,71,"Arts, entertainment, and recreation",Millions of current dollars,635.2,687.3,724.3,568.4,768.7,1014.4,23000,1,200,Gross domestic product (GDP) by state,75,71,242,272,287,308,313,340,371,366,379,405,441,435,443,465,470,504,534,529,542
23000,Maine,1,SAGDP2N,77,711-712,"Performing arts, spectator sports, museums, and related activities",Millions of current dollars,269.2,304.8,323.4,229,349.3,529.7,23000,1,200,Gross domestic product (GDP) by state,76,711-712,62,88,95,107,120,139,150,145,147,157,151,155,165,165,170,176,191,204,(NA)
23000,Maine,1,SAGDP2N,79,72,Accommodation and food services,Millions of current dollars,2841.6,3037.2,3186.1,2232.9,3303.4,3961.1,23000,1,200,Gross domestic product (GDP) by state,78,72,963,1035,1124,1231,1290,1395,1432,1545,1569,1630,1622,1568,1550,1629,1670,1834,1976,2110,2233
23000,Maine,1,SAGDP2N,80,721,Accommodation,Millions of current dollars,1003.2,1094.6,1122.5,590.8,1023,1395.4,23000,1,200,Gross domestic product (GDP) by state,79,721,277,322,357,395,402,433,421,474,489,496,512,485,440,458,485,577,660,724,(NA)
23000,Maine,1,SAGDP2N,81,722,Food services and drinking places,Millions of current dollars,1838.4,1942.6,2063.5,1642.1,2280.4,2565.8,23000,1,200,Gross domestic product (GDP) by state,80,722,686,712,768,836,888,962,1011,1071,1080,1135,1110,1083,1109,1171,1185,1258,1316,1387,(NA)
23000,Maine,1,SAGDP2N,84,...,Federal civilian,Millions of current dollars,1999.5,2109.3,2217.5,2374.2,2440.8,2578.3,23000,1,200,Gross domestic product (GDP) by state,83,...,862,889,931,1025,1048,1126,1213,1292,1333,1397,1480,1549,1574,1617,1638,1653,1630,1689,(NA)
23000,Maine,1,SAGDP2N,86,...,State and local,Millions of current dollars,5852.5,6053.6,6139.4,6320.9,6647.5,7011.8,23000,1,200,Gross domestic product (GDP) by state,85,...,3035,3141,3348,3570,3840,4022,4157,4347,4528,4746,4924,5111,5211,5313,5180,5213,5337,5621,(NA)
23000,Maine,1,SAGDP2N,87,"11,21",Natural resources and mining,Millions of current dollars,954.5,936.2,938.8,925.4,1060.2,1367.8,23000,1,200,Gross domestic product (GDP) by state,86,"11, 21",608,759,816,903,874,797,833,817,794,851,793,728,708,821,848,857,855,892,899
23000,Maine,1,SAGDP2N,88,"42,44-45",Trade,Millions of current dollars,8768,9122.4,9576.7,10144.4,11473,12339.7,23000,1,200,Gross domestic product (GDP) by state,87,"42, 44-45",4579,5025,5169,5464,5759,5991,6387,6740,6887,7136,7070,7000,6874,7041,7055,7267,7465,7751,8087
23000,Maine,1,SAGDP2N,89,"22,48-49",Transportation and utilities,Millions of current dollars,2450.8,2477.3,2532.9,2570.5,2937.8,3410.5,23000,1,200,Gross domestic product (GDP) by state,88,...,1605,1533,1589,1524,1636,1571,1591,1704,1801,2057,2104,2088,2074,2138,2074,2037,2108,2206,2233
24000,Maryland,2,SAGDP2N,1,...,All industry total,Millions of current dollars,399714.5,410771.8,419447.6,413417.7,446941,480112.7,24000,2,200,Gross domestic product (GDP) by state,1,...,161164,170417,180996,192565,205459,217004,227841,246838,263809,277634,286687,294564,300929,313952,324830,332500,338806,349605,365356
24000,Maryland,2,SAGDP2N,2,...,Private industries,Millions of current dollars,318880.7,327746.1,334354.4,324247.6,354312.7,382416.5,24000,2,200,Gross domestic product (GDP) by state,2,...,127798,135243,144380,153953,164796,173471,182048,197942,211789,222411,228739,233857,237663,247315,255266,262016,267283,275972,289250
24000,Maryland,2,SAGDP2N,4,111-112,Farms,Millions of current dollars,906.9,772.4,837.2,529.9,1097.7,1591.2,24000,2,200,Gross domestic product (GDP) by state,4,111-112,532,540,535,598,617,446,540,752,676,641,637,822,689,685,886,903,1078,902,(NA)
24000,Maryland,2,SAGDP2N,5,113-115,"Forestry, fishing, and related activities",Millions of current dollars,152.2,148.6,154.1,143.6,146.4,160.7,24000,2,200,Gross domestic product (GDP) by state,5,113-115,83,79,86,95,96,95,94,116,116,143,123,118,111,121,116,125,126,137,(NA)
24000,Maryland,2,SAGDP2N,7,211,Oil and gas extraction,Millions of current dollars,0.7,0.7,1.1,3.3,8.4,12.2,24000,2,200,Gross domestic product (GDP) by state,7,211,1,1,1,3,15,8,8,4,3,2,1,1,1,1,(L),(L),1,2,(NA)
24000,Maryland,2,SAGDP2N,9,213,Support activities for mining,Millions of current dollars,61.7,44.9,35.1,38.2,41,44.2,24000,2,200,Gross domestic product (GDP) by state,9,213,2,4,5,7,8,8,9,13,23,34,35,40,38,49,65,71,61,57,(NA)
24000,Maryland,2,SAGDP2N,10,22,Utilities,Millions of current dollars,7283.3,7371.7,7063.6,6879.6,6760.6,6993.7,24000,2,200,Gross domestic product (GDP) by state,10,22,3536,2922,3228,3135,3124,2970,3341,3896,3709,4435,5348,5148,5596,6446,6355,6115,6172,6466,6715
24000,Maryland,2,SAGDP2N,11,23,Construction,Millions of current dollars,24317.1,24712.8,25891.7,25835.5,26668,28249,24000,2,200,Gross domestic product (GDP) by state,11,23,7977,8640,9544,10692,11714,11978,12660,14447,15442,16129,16269,15532,14311,13680,14126,14904,15192,16029,16673
24000,Maryland,2,SAGDP2N,12,31-33,Manufacturing,Millions of current dollars,21032.4,21682.5,21839.4,22765.9,24406.9,25564.7,24000,2,200,Gross domestic product (GDP) by state,12,31-33,13988,14039,14241,13891,14967,15432,14618,15338,14937,15998,17047,17331,18936,19738,19616,18826,19762,19524,19990
24000,Maryland,2,SAGDP2N,13,"321,327-339",Durable goods manufacturing,Millions of current dollars,9700.1,10071.8,10378.1,10140.8,10558.6,10987.9,24000,2,200,Gross domestic product (GDP) by state,13,...,7380,7308,6672,6262,6452,7162,7185,7509,7269,7355,7649,8509,8322,8369,8572,8254,8583,8429,8723
24000,Maryland,2,SAGDP2N,18,333,Machinery manufacturing,Millions of current dollars,1196.9,1230.6,949.1,850.3,875.9,1045.4,24000,2,200,Gross domestic product (GDP) by state,18,333,966,1045,1092,899,958,1195,894,1057,770,1048,817,709,648,729,821,724,711,717,(NA)
24000,Maryland,2,SAGDP2N,21,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",Millions of current dollars,147,133.8,136.9,94.3,84.5,97.9,24000,2,200,Gross domestic product (GDP) by state,21,3361-3363,621,599,571,582,538,551,518,503,410,308,202,133,54,93,142,155,199,198,(NA)
24000,Maryland,2,SAGDP2N,22,"3364-3466,3369",Other transportation equipment manufacturing,Millions of current dollars,659.7,869.3,787.7,891.7,876.3,924.3,24000,2,200,Gross domestic product (GDP) by state,22,"3364-3366, 3369",332,385,374,385,566,550,636,703,632,566,718,802,867,927,1000,830,728,492,(NA)
24000,Maryland,2,SAGDP2N,24,339,Miscellaneous manufacturing,Millions of current dollars,879.4,881.6,992.5,1076.8,1106.7,1105,24000,2,200,Gross domestic product (GDP) by state,24,339,268,314,260,293,263,371,385,370,461,517,509,489,484,422,449,518,542,693,(NA)
24000,Maryland,2,SAGDP2N,25,"311-316,322-326",Nondurable goods manufacturing,Millions of current dollars,11332.3,11610.7,11461.3,12625.1,13848.3,14576.7,24000,2,200,Gross domestic product (GDP) by state,25,...,6608,6732,7569,7629,8515,8270,7433,7829,7668,8643,9398,8823,10614,11369,11043,10572,11179,11095,11267
24000,Maryland,2,SAGDP2N,27,313-314,Textile mills and textile product mills,Millions of current dollars,114.9,101.6,94.4,94.6,111.7,126.9,24000,2,200,Gross domestic product (GDP) by state,27,313-314,126,141,150,148,157,215,156,190,183,162,154,181,138,153,159,158,125,116,(NA)
24000,Maryland,2,SAGDP2N,30,323,Printing and related support activities,Millions of current dollars,670,729.7,696.7,698.3,704.5,744.9,24000,2,200,Gross domestic product (GDP) by state,30,323,823,885,970,939,975,975,923,870,1000,1065,1131,1007,737,636,611,703,708,633,(NA)
24000,Maryland,2,SAGDP2N,31,324,Petroleum and coal products manufacturing,Millions of current dollars,516.7,735.9,751.1,507.8,809.3,1178.1,24000,2,200,Gross domestic product (GDP) by state,31,324,208,250,189,264,284,259,345,336,280,217,201,225,184,292,344,447,554,461,(NA)
24000,Maryland,2,SAGDP2N,33,326,Plastics and rubber products manufacturing,Millions of current dollars,948.9,954.3,1038.1,748.3,731.1,835.5,24000,2,200,Gross domestic product (GDP) by state,33,326,690,738,691,672,668,778,733,777,750,769,633,581,851,804,845,1010,1026,854,(NA)
24000,Maryland,2,SAGDP2N,34,42,Wholesale trade,Millions of current dollars,17541.7,18058.6,19164.2,18879.2,20446,21343.8,24000,2,200,Gross domestic product (GDP) by state,34,42,9154,9483,9841,10513,10579,10552,11162,12225,13013,13555,13980,14282,13484,13967,14258,14678,14979,15379,16015
24000,Maryland,2,SAGDP2N,35,44-45,Retail trade,Millions of current dollars,21082.6,21552.1,21948,22132.7,25378.7,27388.1,24000,2,200,Gross domestic product (GDP) by state,35,44-45,10772,11831,12344,13068,13735,14256,14876,15114,16077,16275,16073,15477,15084,16113,16630,17573,17806,18408,19298
24000,Maryland,2,SAGDP2N,36,48-49,Transportation and warehousing,Millions of current dollars,8734.8,9204.9,9335.6,8858,10532,11992.1,24000,2,200,Gross domestic product (GDP) by state,36,48-49,3526,3678,3879,4201,4303,4399,4527,5003,5364,5630,5565,5662,5609,6120,6456,6450,6523,6897,7566
24000,Maryland,2,SAGDP2N,37,481,Air transportation,Millions of current dollars,1748.9,1747.7,1778.5,826.9,1365.2,1856.2,24000,2,200,Gross domestic product (GDP) by state,37,481,496,495,578,606,580,464,489,616,695,704,733,667,721,882,856,901,944,1075,(NA)
24000,Maryland,2,SAGDP2N,38,482,Rail transportation,Millions of current dollars,489.6,504,487.3,401.9,405.1,468.3,24000,2,200,Gross domestic product (GDP) by state,38,482,122,156,151,160,165,142,148,148,156,191,203,244,228,217,265,295,287,328,(NA)
24000,Maryland,2,SAGDP2N,39,483,Water transportation,Millions of current dollars,191,206.8,196.3,194.7,267.2,348.2,24000,2,200,Gross domestic product (GDP) by state,39,483,78,75,72,95,108,78,95,84,70,87,106,143,155,272,268,241,285,249,(NA)
24000,Maryland,2,SAGDP2N,40,484,Truck transportation,Millions of current dollars,1855,2004.1,2155,2179.7,2556.3,2858,24000,2,200,Gross domestic product (GDP) by state,40,484,994,1001,1085,1151,1143,1133,1180,1301,1332,1406,1362,1326,1222,1199,1232,1299,1303,1386,(NA)
24000,Maryland,2,SAGDP2N,41,485,Transit and ground passenger transportation,Millions of current dollars,1005,1019.7,1076.1,816.4,916.5,1236.8,24000,2,200,Gross domestic product (GDP) by state,41,485,370,389,416,466,512,548,651,655,686,761,766,729,761,776,815,797,825,840,(NA)
24000,Maryland,2,SAGDP2N,42,486,Pipeline transportation,Millions of current dollars,30.3,35.5,25.4,31,37.6,37.2,24000,2,200,Gross domestic product (GDP) by state,42,486,42,52,55,41,7,8,9,9,8,9,11,11,12,22,18,22,27,26,(NA)
24000,Maryland,2,SAGDP2N,43,"487-488,492",Other transportation and support activities,Millions of current dollars,2195.3,2293.3,2324.9,2822.7,3109.6,3201.2,24000,2,200,Gross domestic product (GDP) by state,43,"487-488, 492",970,986,1021,1115,1209,1366,1405,1567,1700,1741,1617,1798,1758,1896,2042,2015,1865,1942,(NA)
